blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blue_objective_share,blue_vision_share,blue_kill_share,log_blueTotalGold,log_blueTotalExperience,log_redTotalGold,log_redTotalExperience,log_blueGoldPerMin,log_redGoldPerMin
15,4,1,7,2,6,1,0,1,1,17819,7.2,19319,236,44,2979,1183,23.6,1781.9,18,1,0,2,7,1,1,1,0,0,14840,7.0,18136,223,72,22.3,1484.0,0.5,0.45454545454545453,0.7777777777777778,9.788076701024801,9.86889610776651,9.605148899895818,9.805709329617423,7.485996531040724,7.3031700512368
16,2,1,11,6,13,1,1,0,0,18136,7.0,18077,194,55,649,343,19.4,1813.6,15,3,0,6,11,8,0,0,0,0,17487,7.0,17734,239,44,23.9,1748.7,1.0,0.5161290322580645,0.6470588235294118,9.805709329617423,9.802451008358355,9.76927021041632,9.783295367207723,7.503620336735528,7.467199623650574
14,6,0,0,6,0,1,0,1,0,14238,6.8,16667,234,48,-2554,-2576,23.4,1423.8,15,1,1,6,0,11,0,0,0,0,16792,7.0,19243,225,52,22.5,1679.2,1.0,0.4827586206896552,0.0,9.563739957780994,9.721245992542345,9.728717411895008,9.864954602819344,7.261786731975452,7.426668112930747
15,4,0,1,3,2,0,0,0,0,15196,6.8,17168,262,40,52,-934,26.2,1519.6,15,3,1,3,1,2,1,0,1,0,15144,7.0,18102,246,47,24.6,1514.4,0.0,0.5,0.25,9.628853318933604,9.750860711077213,9.625425723461337,9.803832949375943,7.326860272794336,7.323434709497273
40,4,0,4,1,13,2,1,1,0,16047,7.0,18644,244,48,1976,1778,24.4,1604.7,13,6,1,1,4,1,0,0,0,0,14071,6.8,16866,222,44,22.2,1407.1,1.0,0.7547169811320755,0.8,9.683339510201717,9.833333292612922,9.551942286417393,9.733114329258015,7.381315077555639,7.249996556923266
14,1,1,7,9,5,1,0,1,1,16730,6.8,17556,180,41,-1237,753,18.0,1673.0,13,2,0,9,7,10,1,1,0,0,17967,6.8,16803,196,57,19.6,1796.7,0.5,0.5185185185185185,0.4375,9.725018565057663,9.773208009769208,9.796347676978224,9.729372232289272,7.422971251049421,7.49426334905237
18,5,0,8,8,8,1,1,0,0,17305,7.0,18192,229,43,-576,-682,22.9,1730.5,18,3,1,8,8,6,1,0,1,0,17881,7.0,18874,198,66,19.8,1788.1,0.5,0.5,0.5,9.758808541166685,9.808792183696804,9.791549899295264,9.845593574117226,7.4567433638424765,7.489467979095777
15,4,1,11,6,21,1,1,0,0,17597,6.8,17045,190,50,2534,2539,19.0,1759.7,12,1,0,6,11,5,0,0,0,0,15063,6.2,14506,188,32,18.8,1506.3,1.0,0.5555555555555556,0.6470588235294118,9.775540538205506,9.743670851082243,9.620063070336988,9.582386570538903,7.473466736232399,7.318075249816483
53,2,1,4,5,4,0,0,0,0,15232,7.0,17793,209,51,-625,-945,20.9,1523.2,11,1,0,5,4,6,0,0,0,0,15857,7.2,18738,215,50,21.5,1585.7,0.0,0.828125,0.4444444444444444,9.631219406136701,9.786616600804713,9.671429383832344,9.838362192575666,7.3292249612320175,7.369411666740044
15,3,1,9,3,11,0,0,0,0,17592,7.0,18664,220,41,1411,766,22.0,1759.2,11,1,0,3,9,4,1,1,0,0,16181,7.0,17898,215,62,21.5,1618.1,0.0,0.5769230769230769,0.75,9.775256374639046,9.834405391348684,9.691654792367785,9.7925001243465,7.473182717939712,7.389625718292707
14,0,1,10,8,7,0,0,0,0,17677,7.0,17477,184,67,-44,-2245,18.4,1767.7,14,4,0,8,10,9,0,0,0,0,17721,7.4,19722,224,40,22.4,1772.1,0.0,0.5,0.5555555555555556,9.780076207620894,9.768698226187489,9.782562084607248,9.889540746403503,7.478000092440748,7.480484706062943
17,1,0,12,7,7,0,0,0,0,17539,7.6,20178,189,46,686,765,18.9,1753.9,27,2,1,7,12,7,0,0,0,0,16853,7.0,19413,208,63,20.8,1685.3,0.0,0.38636363636363635,0.631578947368421,9.772239265926174,9.912397738665884,9.7323432963323,9.873749734272172,7.470167154219561,7.430292058676139
16,2,1,6,10,8,1,1,0,0,17088,6.8,18472,206,82,-2595,-574,20.6,1708.8,13,2,0,10,6,9,0,0,0,1,19683,7.4,19046,233,50,23.3,1968.3,1.0,0.5517241379310345,0.375,9.746190260646909,9.824065485558638,9.887561401985868,9.85466488783856,7.444131683592134,7.585433428638151
15,0,0,6,9,6,0,0,0,0,18187,7.0,18454,223,55,299,-1051,22.3,1818.7,13,1,1,9,6,7,1,0,1,0,17888,7.2,19505,215,60,21.5,1788.8,0.0,0.5357142857142857,0.4,9.8085173149449,9.8230906154641,9.791941277791215,9.87847738953196,7.506426931319197,7.4898591607487575
12,0,1,8,9,9,0,0,0,0,17543,7.0,18113,190,56,304,-302,19.0,1754.3,15,1,0,9,8,3,1,1,0,0,17239,7.0,18415,196,59,19.6,1723.9,0.0,0.4444444444444444,0.47058823529411764,9.772467290097724,9.804440398934894,9.754987544217684,9.820975130961664,7.4703950614623,7.452924356770583
89,2,1,13,4,13,1,0,1,0,19569,7.2,19298,203,36,5148,2308,20.3,1956.9,42,4,0,4,13,2,1,1,0,0,14421,6.8,16990,179,51,17.9,1442.1,0.5,0.6793893129770993,0.7647058823529411,9.881753060390121,9.86780856007911,9.576510097476705,9.740439071085758,7.579627749263228,7.274548856442032
40,2,1,4,7,4,0,0,0,0,16262,7.0,18551,224,70,-1293,-625,22.4,1626.2,13,1,0,7,4,5,0,0,0,0,17555,7.2,19176,243,50,24.3,1755.5,0.0,0.7547169811320755,0.36363636363636365,9.696647867928448,9.828332878935367,9.773151050808124,9.861466923273516,7.394616025294296,7.471078471705882
28,2,0,3,7,3,0,0,0,0,14525,6.6,16786,201,56,-5011,-2444,20.1,1452.5,22,1,1,7,3,5,0,0,0,1,19536,7.2,19230,244,52,24.4,1953.6,0.0,0.56,0.3,9.583695426166113,9.728360056322414,9.880065382591635,9.864278839310847,7.281729719998931,7.577940847904736
12,2,0,7,2,7,1,0,1,0,17731,7.6,20617,238,80,3339,3179,23.8,1773.1,11,1,1,2,7,2,1,1,0,0,14392,6.8,17438,236,46,23.6,1439.2,0.5,0.5217391304347826,0.7777777777777778,9.783126195864945,9.93391975965633,9.57449725626267,9.766464356369461,7.481048531066603,7.272537271814766
17,1,1,8,3,5,0,0,0,0,16739,7.4,19178,218,54,1630,1005,21.8,1673.9,32,2,0,3,8,3,0,0,0,0,15109,7.0,18173,196,64,19.6,1510.9,0.0,0.3469387755102041,0.7272727272727273,9.725556344043467,9.861571209434837,9.623112055266786,9.807747280255292,7.423508740984425,7.321122416986156
18,3,1,5,6,5,1,1,0,0,16533,6.6,17396,231,43,251,-340,23.1,1653.3,44,3,0,6,5,6,0,0,0,0,16282,7.0,17736,217,61,21.7,1628.2,1.0,0.2903225806451613,0.45454545454545453,9.713174145812621,9.764053056544551,9.697876897764221,9.783408132205587,7.411133237612971,7.395844375774257
14,3,0,4,6,2,0,0,0,0,14360,6.6,16876,175,39,-3424,-1550,17.5,1436.0,17,5,1,6,4,4,1,1,0,1,17784,7.2,18426,207,48,20.7,1778.4,0.0,0.45161290322580644,0.4,9.57227147806062,9.733707027236484,9.786110684382555,9.821572259334861,7.270312886079025,7.484031507810667
16,1,0,5,9,4,1,0,1,0,15539,6.4,16163,163,50,-1337,-1246,16.3,1553.9,18,2,1,9,5,9,0,0,0,0,16876,7.0,17409,190,42,19.0,1687.6,1.0,0.47058823529411764,0.35714285714285715,9.651172623921639,9.690541826198364,9.733707027236484,9.764800032762235,7.3491665138637705,7.431655062235399
16,4,0,5,8,3,1,1,0,0,15307,6.8,17610,227,56,-2576,-2182,22.7,1530.7,16,3,1,8,5,5,0,0,0,0,17883,7.4,19792,249,56,24.9,1788.3,1.0,0.5,0.38461538461538464,9.636130846545592,9.776278985795086,9.791661737353872,9.893083618820736,7.334133508670508,7.489579760897816
12,0,0,7,7,2,0,0,0,0,17004,7.2,19168,216,69,341,-352,21.6,1700.4,35,1,1,7,7,4,1,1,0,0,16663,7.2,19520,207,47,20.7,1666.3,0.0,0.2553191489361702,0.5,9.741262697441297,9.86104966983816,9.721005982940808,9.879246088163093,7.439206720541784,7.418960830566413
17,0,0,5,4,8,1,0,1,0,15040,6.8,18066,197,44,-1964,-963,19.7,1504.0,11,1,1,4,5,4,0,0,0,0,17004,7.2,19029,260,72,26.0,1700.4,1.0,0.6071428571428571,0.5555555555555556,9.618535084655214,9.801842348773928,9.741262697441297,9.853771960290196,7.316548177182976,7.439206720541784
15,6,0,2,7,2,0,0,0,0,14329,6.6,16330,211,47,-1966,-3591,21.1,1432.9,18,1,1,7,2,1,1,1,0,0,16295,7.2,19921,217,64,21.7,1629.5,0.0,0.45454545454545453,0.2222222222222222,9.570110520822217,9.700820421076743,9.698674957906642,9.89957992770511,7.268153283720993,7.396641995229374
16,0,0,2,9,4,0,0,0,0,13631,6.6,15864,175,52,-5167,-3200,17.5,1363.1,12,1,1,9,2,7,0,0,0,0,18798,7.4,19064,234,44,23.4,1879.8,0.0,0.5714285714285714,0.18181818181818182,9.520175249069098,9.671870704017296,9.841558955913962,9.855609472291665,7.218250149499075,7.539452497225859
15,1,1,8,7,8,2,1,1,0,17898,7.4,19411,232,58,942,1300,23.2,1789.8,16,2,0,7,8,6,0,0,0,0,16956,7.0,18111,245,43,24.5,1695.6,1.0,0.4838709677419355,0.5333333333333333,9.7925001243465,9.873646710525106,9.738436006907127,9.80432998100291,7.49041772636681,7.4363815273736344
17,3,1,8,8,8,1,0,1,0,17022,7.0,19318,237,50,-900,1475,23.7,1702.2,16,2,0,8,8,12,1,1,0,0,17922,7.0,17843,203,45,20.3,1792.2,0.5,0.5151515151515151,0.5,9.742320649814571,9.868844346592555,9.793840083231597,9.789422596248155,7.4402641135792695,7.491757012281284
21,1,0,2,6,2,1,1,0,0,14294,6.6,17461,220,61,-2820,-2226,22.0,1429.4,14,0,1,6,2,5,1,0,1,0,17114,7.4,19687,236,49,23.6,1711.4,0.5,0.6,0.25,9.567665104756411,9.767782370370753,9.747710550964285,9.887764592070893,7.265709404419249,7.445651174270791
35,3,0,3,6,2,1,1,0,0,13879,6.6,16319,148,62,-2967,-3336,14.8,1387.9,14,2,1,6,3,2,0,0,0,0,16846,7.2,19655,223,69,22.3,1684.6,1.0,0.7142857142857143,0.3333333333333333,9.538204234060796,9.700146628518098,9.731927878386204,9.886137914201015,7.236267345922173,7.429876862489979
16,1,0,6,9,3,1,1,0,0,15704,6.6,17114,199,52,-1332,-2004,19.9,1570.4,14,6,1,9,6,10,0,0,0,0,17036,7.2,19118,217,40,21.7,1703.6,1.0,0.5333333333333333,0.4,9.661734411972747,9.747710550964285,9.743142728545543,9.858437883982404,7.359722220741721,7.441085758088197
16,4,1,5,5,10,0,0,0,0,16932,6.8,17955,239,56,1059,919,23.9,1693.2,20,1,0,5,5,4,1,0,1,0,15873,6.8,17036,192,56,19.2,1587.3,0.0,0.4444444444444444,0.5,9.737019659665341,9.795679599901822,9.672437829650821,9.743142728545543,7.434965931997451,7.37041954084111
16,3,0,3,3,1,1,1,0,0,15127,7.0,17750,238,52,-5,-269,23.8,1512.7,37,2,1,3,3,3,0,0,0,0,15132,7.0,18019,203,60,20.3,1513.2,1.0,0.3018867924528302,0.5,9.624302610338294,9.784197131344804,9.624633068687027,9.799237531162328,7.322312263768519,7.322642525669206
14,1,0,4,4,6,1,0,1,0,16180,6.8,17769,217,56,1338,1039,21.7,1618.0,15,3,1,4,4,3,0,0,0,0,14842,6.6,16730,216,47,21.6,1484.2,1.0,0.4827586206896552,0.5,9.691592993399809,9.785266921148697,9.605283652624765,9.725018565057663,7.389563953677635,7.303304722302925
16,0,1,8,6,4,0,0,0,0,16818,7.0,18842,213,52,588,1104,21.3,1681.8,12,0,0,6,8,7,1,1,0,0,16230,7.0,17738,232,45,23.2,1623.0,0.0,0.5714285714285714,0.5714285714285714,9.730264478727433,9.843896771122491,9.69467827290507,9.78352088448894,7.428214351716366,7.392647520721623
14,3,1,6,3,6,0,0,0,0,16195,7.0,17940,214,35,2254,1870,21.4,1619.5,14,1,0,3,6,1,0,0,0,0,13941,6.2,16070,193,56,19.3,1394.1,0.0,0.5,0.6666666666666666,9.692519577152051,9.794843875419385,9.542661146046344,9.68477168454907,7.390490022581602,7.240721376274062
16,2,0,6,5,6,0,0,0,0,16262,7.2,18196,207,68,591,192,20.7,1626.2,16,3,1,5,6,5,1,1,0,0,15671,7.0,18004,217,55,21.7,1567.1,0.0,0.5,0.5454545454545454,9.696647867928448,9.809012024313242,9.659630959624376,9.798404776082975,7.394616025294296,7.357619974386986
15,2,1,6,3,3,1,1,0,0,17602,7.4,19787,251,73,2849,1925,25.1,1760.2,39,3,0,3,6,3,0,0,0,0,14753,6.8,17862,196,54,19.6,1475.3,1.0,0.2777777777777778,0.6666666666666666,9.775824621045972,9.8928309723476,9.599269511444248,9.790486813448885,7.473750673881598,7.297294236540043
18,3,0,2,10,3,0,0,0,0,13855,6.4,15500,215,35,-5043,-4627,21.5,1385.5,38,3,1,10,2,9,1,1,0,0,18898,7.2,20127,244,60,24.4,1889.8,0.0,0.32142857142857145,0.16666666666666666,9.536473630802217,9.648659816955295,9.846864289595038,9.909867159500168,7.234537865055833,7.544755298919081
14,2,1,6,3,10,1,1,0,0,16745,6.6,17908,215,48,2287,-268,21.5,1674.5,14,1,0,3,6,3,1,0,1,0,14458,7.0,18176,180,68,18.0,1445.8,0.5,0.5,0.6666666666666666,9.725914702764378,9.79305865876674,9.579072337028126,9.807912337613098,7.4238669071773655,7.277109500077943
15,2,1,10,2,18,1,1,0,0,17559,7.0,17788,217,24,3158,1518,21.7,1755.9,13,1,0,2,10,3,0,0,0,0,14401,6.4,16270,184,47,18.4,1440.1,1.0,0.5357142857142857,0.8333333333333334,9.773378867189107,9.78633556772527,9.575122364808813,9.69713966113932,7.471306171371008,7.273161989844316
14,3,1,11,6,15,1,1,0,0,18606,7.2,19254,214,45,2526,1625,21.4,1860.6,12,2,0,6,11,4,0,0,0,0,16080,7.0,17629,225,48,22.5,1608.0,1.0,0.5384615384615384,0.6470588235294118,9.831293132987641,9.865526046249009,9.685393729854024,9.777357275391916,7.5291916119880815,7.3833681469923835
40,2,1,13,6,14,0,0,0,0,18676,7.0,18018,196,44,3188,2289,19.6,1867.6,13,5,0,6,13,5,0,0,0,0,15488,6.4,15729,164,28,16.4,1548.8,0.0,0.7547169811320755,0.6842105263157895,9.835048099313607,9.799182035726814,9.647885373547759,9.663324996052323,7.532944766358855,7.34588116932985
48,1,0,6,9,8,0,0,0,0,16241,7.0,18864,211,60,-1539,-601,21.1,1624.1,24,1,1,9,6,9,1,1,0,0,17780,7.2,19465,249,52,24.9,1778.0,0.0,0.6666666666666666,0.4,9.695355758842355,9.84506363239841,9.785885750455948,9.876424632986438,7.3933246313319625,7.483806687665835
15,3,0,6,8,5,0,0,0,0,16530,6.8,17332,226,47,-673,-1416,22.6,1653.0,15,3,1,8,6,6,0,0,0,0,17203,7.2,18748,198,44,19.8,1720.3,0.0,0.5,0.42857142857142855,9.712992685053011,9.76036747794131,9.752897193903626,9.83889569664295,7.4109518755836366,7.4508350982774605
13,3,0,4,5,4,0,0,0,0,15126,6.8,17342,207,38,-568,-345,20.7,1512.6,11,4,1,5,4,2,0,0,0,0,15694,6.8,17687,231,53,23.1,1569.4,0.0,0.5416666666666666,0.4444444444444444,9.6242365055622,9.760944245750586,9.661097469276054,9.780641722537283,7.322246198297614,7.359085642962252
16,1,1,12,13,15,0,0,0,0,17940,6.8,16927,162,41,-2725,-3568,16.2,1794.0,16,3,0,13,12,15,1,1,0,0,20665,7.6,20495,252,48,25.2,2066.5,0.0,0.5,0.48,9.794843875419385,9.736724334658026,9.9362451167743,9.927985024136515,7.492760300922379,7.634095426897846
14,1,1,11,8,12,0,0,0,0,18156,7.2,18548,208,52,957,469,20.8,1815.6,34,4,0,8,11,5,2,1,1,0,17199,6.8,18079,218,52,21.8,1719.9,0.0,0.2916666666666667,0.5789473684210527,9.806811440270668,9.828171158226679,9.752664662801545,9.802561633946167,7.504721901068113,7.450602688770865
12,2,1,2,6,1,0,0,0,0,14824,7.0,17975,214,59,-2465,-911,21.4,1482.4,14,2,0,6,2,6,1,0,1,0,17289,7.2,18886,243,60,24.3,1728.9,0.0,0.46153846153846156,0.25,9.604070223865927,9.796792813865165,9.757883578677337,9.846229133695847,7.302092029302457,7.455818882352932
14,1,0,9,5,10,0,0,0,0,17605,7.2,19074,241,40,1132,778,24.1,1760.5,82,3,1,5,9,5,0,0,0,0,16473,7.0,18296,219,59,21.9,1647.3,0.0,0.14583333333333334,0.6428571428571429,9.775995032020852,9.856133856152658,9.709538659501193,9.814492390964565,7.473920997781292,7.40749973273731
20,5,1,2,7,1,1,0,1,0,14752,6.8,17234,239,48,-2406,-2686,23.9,1475.2,16,2,0,7,2,8,1,1,0,0,17158,7.2,19920,218,72,21.8,1715.8,0.5,0.5555555555555556,0.2222222222222222,9.599201730917567,9.754697478950966,9.750278096285621,9.899529730681785,7.297226497335952,7.448217371876434
12,1,0,3,8,6,1,1,0,0,15159,6.6,17161,221,65,-2341,-2034,22.1,1515.9,15,1,1,8,3,12,0,0,0,0,17500,7.2,19195,214,63,21.4,1750.0,1.0,0.4444444444444444,0.2727272727272727,9.626415659196363,9.750452916367067,9.770013301136158,9.862457202978137,7.324424057597627,7.467942332285852
20,4,1,15,6,12,0,0,0,0,18863,7.2,18943,195,52,2789,585,19.5,1886.3,38,4,0,6,15,4,0,0,0,0,16074,7.0,18358,192,52,19.2,1607.4,0.0,0.3448275862068966,0.7142857142857143,9.845010622777153,9.849242537683732,9.68502054910582,9.817875196460205,7.542902515244093,7.382995175023119
17,2,0,9,6,9,1,1,0,0,17835,7.4,19830,246,39,2177,1584,24.6,1783.5,15,2,1,6,9,4,0,0,0,0,15658,6.8,18246,213,46,21.3,1565.8,1.0,0.53125,0.6,9.788974165747367,9.89500164888583,9.658801110545443,9.811755961936536,7.486893542930215,7.356790601791676
15,3,0,6,12,5,0,0,0,0,15794,6.8,17285,192,49,-4649,-1914,19.2,1579.4,18,2,1,12,6,11,1,1,0,1,20443,7.4,19199,213,47,21.3,2044.3,0.0,0.45454545454545453,0.3333333333333333,9.667448713236185,9.757652204312583,9.925444719888171,9.862665558015873,7.3654332585372355,7.623299756984121
15,3,0,12,7,16,0,0,0,0,19246,7.2,19668,231,40,2861,1432,23.1,1924.6,15,2,1,7,12,5,0,0,0,0,16385,6.8,18236,213,55,21.3,1638.5,0.0,0.5,0.631578947368421,9.865110483415124,9.886799071249893,9.70418259070176,9.811207776416833,7.562992886468862,7.402146596284703
18,4,0,8,10,8,0,0,0,0,16996,6.8,18052,227,44,-1065,626,22.7,1699.6,19,4,1,10,8,13,0,0,0,0,18061,6.8,17426,216,30,21.6,1806.1,0.0,0.4864864864864865,0.4444444444444444,9.740792136877351,9.801067154936659,9.801565562810744,9.765776006660642,7.438736408951692,7.499478629404118
41,5,1,5,4,3,1,1,0,0,15277,6.6,17240,207,47,-387,795,20.7,1527.7,19,13,0,4,5,5,0,0,0,0,15664,6.4,16445,217,59,21.7,1566.4,1.0,0.6833333333333333,0.5555555555555556,9.634169164101305,9.75504554717585,9.659184203386292,9.707837565530841,7.332172980006988,7.357173474618764
19,6,1,3,7,5,1,1,0,0,14758,6.6,15950,202,52,-2993,-2494,20.2,1475.8,16,4,0,7,3,12,1,0,1,1,17751,7.0,18444,215,39,21.5,1775.1,0.5,0.5428571428571428,0.3,9.599608345181776,9.677276802172448,9.78425346461243,9.822548610030776,7.297632863748587,7.482175228273281
12,6,1,8,2,8,1,1,0,0,18477,7.2,19589,248,51,3593,1136,24.8,1847.7,19,1,0,2,8,0,0,0,0,0,14884,7.0,18453,236,64,23.6,1488.4,1.0,0.3870967741935484,0.8,9.824336114230691,9.882774510938587,9.608109273449877,9.8230364281385,7.5222379683584,7.306128633276545
16,2,1,5,4,5,2,1,1,0,16548,6.8,18505,226,64,780,523,22.6,1654.8,32,2,0,4,5,5,0,0,0,0,15768,7.0,17982,226,52,22.6,1576.8,1.0,0.3333333333333333,0.5555555555555556,9.714080956018943,9.825850282808975,9.665801266405587,9.797182146165197,7.412039554704705,7.3637867506609895
18,1,0,7,5,2,0,0,0,0,15533,7.0,17431,186,48,147,582,18.6,1553.3,50,2,1,5,7,9,2,1,1,0,15386,6.6,16849,180,44,18.0,1538.6,0.0,0.2647058823529412,0.5833333333333334,9.650786448979593,9.766062876624456,9.641278276057378,9.732105935780508,7.3487805624888525,7.339277921409591
17,5,0,6,5,9,1,0,1,0,17544,7.0,18604,230,73,1092,1401,23.0,1754.4,22,4,1,5,6,9,0,0,0,0,16452,6.8,17203,258,30,25.8,1645.2,1.0,0.4358974358974359,0.5454545454545454,9.772524288017316,9.831185640780722,9.70826311038665,9.752897193903626,7.470452030158017,7.406224880538543
17,1,0,2,2,1,0,0,0,0,15831,7.4,19463,271,64,1134,1160,27.1,1583.1,12,3,1,2,2,0,1,1,0,0,14697,7.0,18303,238,61,23.8,1469.7,0.0,0.5862068965517241,0.5,9.669788487282402,9.876321884463358,9.595466709088816,9.814874894179525,7.367771701694805,7.293493756906268
15,4,1,6,3,8,1,1,0,1,18247,7.0,18839,235,59,3400,2400,23.5,1824.7,39,1,0,3,6,3,1,0,1,0,14847,6.6,16439,209,48,20.9,1484.7,0.5,0.2777777777777778,0.6666666666666666,9.811810763964225,9.843737548130354,9.605620455025981,9.70747266861017,7.509718754119465,7.303641320643307
13,3,0,7,5,7,0,0,0,0,16514,7.2,18198,211,52,1232,1358,21.1,1651.4,14,2,1,5,7,3,1,1,0,0,15282,6.6,16840,215,48,21.5,1528.2,0.0,0.48148148148148145,0.5833333333333334,9.71202433782489,9.809121926500406,9.634496378527837,9.731571668456054,7.409984055522609,7.3325000018222575
18,4,0,13,2,18,0,0,0,0,19470,7.4,20453,243,51,6297,5777,24.3,1947.0,16,4,1,2,13,1,1,1,0,0,13173,6.0,14676,189,42,18.9,1317.3,0.0,0.5294117647058824,0.8666666666666667,9.876681458115621,9.925933741365958,9.486000469200638,9.594036921611199,7.5745584842024805,7.184098306763924
36,2,1,8,2,10,2,1,1,0,17878,6.8,18056,216,52,4347,2472,21.6,1787.8,56,1,0,2,8,2,0,0,0,0,13531,6.2,15584,179,48,17.9,1353.1,1.0,0.391304347826087,0.8,9.79138211875182,9.801288700215881,9.512812529900598,9.654064192201437,7.48930028296078,7.210892305988779
15,5,1,13,3,13,0,0,0,0,20183,7.6,20925,239,48,5712,4581,23.9,2018.3,14,3,0,3,13,3,0,0,0,0,14471,6.6,16344,208,36,20.8,1447.1,0.0,0.5172413793103449,0.8125,9.912645490320894,9.948747683940992,9.579971027075132,9.70167731915831,7.610506195684777,7.278007631334557
14,1,0,4,2,4,1,1,0,0,15346,7.0,18388,232,52,1342,1886,23.2,1534.6,14,0,1,2,4,2,0,0,0,0,14004,6.6,16502,206,40,20.6,1400.4,1.0,0.5,0.6666666666666666,9.638675294175094,9.819507938740854,9.54716968769421,9.711297461543568,7.336676463126643,7.245227015936433
15,5,1,7,1,10,1,1,0,0,16932,7.2,19942,235,55,2699,2575,23.5,1693.2,53,5,0,1,7,1,0,0,0,0,14233,6.8,17367,242,52,24.2,1423.3,1.0,0.22058823529411764,0.875,9.737019659665341,9.900633483553221,9.563388747859216,9.762384711558127,7.434965931997451,7.261435743940541
16,1,1,2,6,0,0,0,0,0,14072,6.6,16596,207,56,-2186,-1093,20.7,1407.2,37,1,0,6,2,7,1,1,0,0,16258,7.0,17689,210,54,21.0,1625.8,0.0,0.3018867924528302,0.25,9.552013346996567,9.71697723512072,9.696401880595555,9.780754787153832,7.250067572085033,7.394370174033069
12,3,0,3,9,4,0,0,0,0,13842,6.4,15669,181,42,-4256,-3319,18.1,1384.2,17,3,1,9,3,11,1,1,0,0,18098,7.0,18988,240,52,24.0,1809.8,0.0,0.41379310344827586,0.25,9.535534968687735,9.659503335350067,9.803611967108871,9.851615143125416,7.233599812528267,7.501524015561803
20,2,1,9,9,7,0,0,0,0,17174,7.0,18159,189,49,-1342,-1278,18.9,1717.4,173,3,0,9,9,10,1,1,0,0,18516,7.2,19437,238,50,23.8,1851.6,0.0,0.10362694300518134,0.5,9.751210117090551,9.806976652155285,9.826444508037817,9.874985192063416,7.449148904314546,7.524345336819927
17,0,1,7,6,4,0,0,0,0,16466,6.8,16798,185,52,59,-305,18.5,1646.6,12,4,0,6,7,10,2,1,1,0,16407,7.0,17103,210,53,21.0,1640.7,0.0,0.5862068965517241,0.5384615384615384,9.709113657218,9.729074639810214,9.705524299752216,9.747067633264827,7.407074962561926,7.403487569300473
10,2,1,7,8,9,0,0,0,0,17371,7.0,18243,227,41,-50,563,22.7,1737.1,19,2,0,8,7,9,1,1,0,0,17421,6.8,17680,222,56,22.2,1742.1,0.0,0.3448275862068966,0.4666666666666667,9.762614993654713,9.81159153783159,9.765489054378838,9.780245895678089,7.460547841569434,7.46342041622082
17,3,1,8,7,9,0,0,0,0,17164,7.0,18932,222,55,525,902,22.2,1716.4,17,0,0,7,8,7,0,0,0,0,16639,6.8,18030,215,55,21.5,1663.9,0.0,0.5,0.5333333333333333,9.750627705891793,9.84866171025235,9.719564714375199,9.799847777776368,7.448566798238384,7.417520340550807
18,3,0,4,7,2,0,0,0,0,15046,6.6,17140,208,48,-1208,-614,20.8,1504.6,37,4,1,7,4,5,1,1,0,0,16254,7.0,17754,227,44,22.7,1625.4,0.0,0.32727272727272727,0.36363636363636365,9.618933914758879,9.749228533507058,9.696155832738006,9.784422445377189,7.316946768831115,7.394124262314137
35,0,0,3,6,4,1,1,0,0,14798,6.8,16659,179,54,-2402,-1757,17.9,1479.8,14,0,1,6,3,7,0,0,0,0,17200,6.8,18416,227,52,22.7,1720.0,1.0,0.7142857142857143,0.3333333333333333,9.602314889901848,9.720765915720834,9.75272280064639,9.821029430095606,7.3003377612592875,7.450660796211539
14,5,0,7,6,10,1,1,0,0,17070,6.8,18022,232,47,365,356,23.2,1707.0,16,1,1,6,7,10,0,0,0,0,16705,7.0,17666,201,50,20.1,1670.5,1.0,0.4666666666666667,0.5384615384615384,9.745136396380753,9.799403998992805,9.723523215315852,9.77945377161268,7.443078374348516,7.421476705860154
14,1,1,4,3,4,1,1,0,0,16114,7.0,18458,233,58,1694,1199,23.3,1611.4,18,0,0,3,4,3,1,0,1,0,14420,6.6,17259,210,48,21.0,1442.0,0.5,0.4375,0.5714285714285714,9.687505794249539,9.8233073354086,9.57644075656207,9.756146964637418,7.385479031243011,7.274479558773871
13,6,1,9,2,12,0,0,0,0,17440,7.0,18112,213,36,3422,1091,21.3,1744.0,44,1,0,2,9,1,0,0,0,0,14018,6.8,17021,216,56,21.6,1401.8,0.0,0.22807017543859648,0.8181818181818182,9.766579035268668,9.804385191492917,9.548168831368535,9.742261904036907,7.4645098346365275,7.246225518266023
14,2,1,3,7,4,1,1,0,0,15315,6.8,17144,210,50,-2478,-2136,21.0,1531.5,15,2,0,7,3,7,0,0,0,0,17793,7.2,19280,231,60,23.1,1779.3,1.0,0.4827586206896552,0.3,9.636653312597184,9.74946186489702,9.786616600804713,9.866875434039397,7.334655667810367,7.484537168410817
